domain,soa_rname,caa_iodef,dmarc_rua,dmarc_ruf,security_at_status,abuse_at_status,catch_all,mx_count
scienceexchange.com,dns@cloudflare.com,,vfokax7s@ag.us.dmarcian.com; 8f0a981b370e4de0a7308b4273954a52@dmarc-reports.cloudflare.net,vfokax7s@fr.us.dmarcian.com,accepted,accepted,False,5
scienceofpeople.com,dns@cloudflare.com,,96258f7504614aada1d604e71d094608@dmarc-reports.cloudflare.net; support@scienceofpeople.com; re+t57g9bzsfx1@dmarc.postmarkapp.com,,rejected,accepted,False,5
scientist.com,awsdns-hostmaster@amazon.com,,dmarc_rua@scientist.com; dmarc_agg@vali.email,dmarc@scientist.com,accepted(catch-all),accepted(catch-all),True,5
scispot.io,awsdns-hostmaster@amazon.com,,rua@dmarc.brevo.com,,accepted,accepted,False,5
scorecard.io,awsdns-hostmaster@amazon.com,,security@scorecard.io; dmarc_agg@vali.email,,accepted,accepted,False,5
scripe.io,dns@cloudflare.com,,,,rejected,accepted,False,5
scriptsave.com,dns@cloudflare.com,,d0b83bc74d844567bd168122d6e8edb9@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,1
scvsoft.com,hostmaster@scvsoft.com,,,,rejected,accepted,False,5
seam.co,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
seamless.ai,awsdns-hostmaster@amazon.com,,dmarc@seamlessai.com,,accepted(catch-all),accepted(catch-all),True,1
searchinfluence.com,dns@cloudflare.com,,9d68045a15dd42238a13271d975b0c7a@dmarc-reports.cloudflare.net,dmarc@searchinfluence.com,accepted(catch-all),accepted(catch-all),True,5
searchunify.com,dns@cloudflare.com,,admin@searchunify.com,admin@searchunify.com,accepted(catch-all),accepted(catch-all),True,5
sectionai.com,awsdns-hostmaster@amazon.com,,1fae3dff@mxtoolbox.dmarc-report.com,1fae3dff@forensics.dmarc-report.com,accepted,accepted,False,5
securin.io,awsdns-hostmaster@amazon.com,itadmin@securin.io,itadmin@securin.io,itadmin@securin.io,rejected,accepted,False,5
seerinteractive.com,dns@cloudflare.com,,,dmarc@seerinteractive.com,accepted(catch-all),accepted(catch-all),True,5
segmentstream.com,dns@cloudflare.com,,dmarc@segmentstream.com,,accepted,accepted,False,6
seismic.com,awsdns-hostmaster@amazon.com,security@seismic.com,507faee3@mxtoolbox.dmarc-report.com; postmaster@seismic.com,507faee3@forensics.dmarc-report.com; postmaster@seismic.com,accepted,rejected,False,1
selffundhealth.com,dns@cloudflare.com,,3cec329ebff14a3bb32f61b4cfbe011c@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
sellergeni.com,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
sellerise.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
sellerx.com,awsdns-hostmaster@amazon.com,,dmarc@sellerx.com,,accepted,rejected,False,1
sellthru.me,hostmaster@registrar-servers.com,,info@sellthru.me; dmarc@sellthru.me,,rejected,accepted,False,1
seltz.ai,dns@cloudflare.com,,b44b9579643d431b9ee0eabddbd95f3f@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
semactic.com,dns@cloudflare.com,,9304316ca09648a9b0eeefee937d0ee8@dmarc-reports.cloudflare.net,,rejected,rejected,False,1
senja.io,dns@cloudflare.com,,,,rejected,accepted,False,5
sensia.ai,hostmaster@gandi.net,,,,rejected,accepted,False,5
sensolus.com,hostmaster@sensolus.com,,re+wo3onodxkcj@dmarc.postmarkapp.com,,accepted,rejected,False,1
sentinelrisk.ie,dns@cloudflare.com,,dmarc@sentinelrisk.ie,dmarc@sentinelrisk.ie,accepted,rejected,False,1
seoenmexico.com,hostmaster@seoenmexico.com,,miguel@seoenmexico.com,miguel@seoenmexico.com,mx-unreachable,mx-unreachable,None,1
seon.io,awsdns-hostmaster@amazon.com,,dmarc-reports@seon.io; f432a4398f@rua.easydmarc.eu,dmarc-reports@seon.io; f432a4398f@ruf.easydmarc.eu,accepted,accepted,False,5
serpstat.com,dns@cloudflare.com,,k.hordiienko@serpstat.com,,accepted(catch-all),accepted(catch-all),True,5
sesametime.com,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,4
sessionboard.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
seven.io,postmaster@your-server.de,webmaster@seven.io,re+qkaplezuafr@dmarc.postmarkapp.com,,rejected,rejected,False,2
sevengables.com,dns@jomax.net,,f0ccd91025@rua.easydmarc.us,f0ccd91025@ruf.easydmarc.us,accepted(catch-all),accepted(catch-all),True,4
seyna.eu,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
shade.inc,dns@cloudflare.com,,dmarc@shade.inc,,accepted,accepted,False,5
shakebugs.com,awsdns-hostmaster@amazon.com,,filip.belakon@shakebugs.com,filip.belakon@shakebugs.com,accepted(catch-all),accepted(catch-all),True,5
shaped.ai,awsdns-hostmaster@amazon.com,,tullie@solarmora.com,,rejected,accepted,False,5
shapes.co,dns@cloudflare.com,,dmarc-reports@shapes.co,dmarc-reports@shapes.co,accepted,accepted,False,5
sharethis.com,awsdns-hostmaster@amazon.com,,easy180089@easydmarc.com,ruf@rep.easydmarc.com,accepted(catch-all),accepted(catch-all),True,7
shiftcare.com,dns@cloudflare.com,,11de3e107f174ff1820762eb177a8cd2@dmarc-reports.cloudflare.net; dmarc@shiftcare.com,,accepted,accepted,False,5
shinhansec.com.vn,hostmaster@shinhansec.com.vn,,dmarc_agg@ibesecurity.com,,mx-unreachable,mx-unreachable,None,1
shinkansen.finance,dns@cloudflare.com,,2fed6341054f4e90a6ec6ef4167f7fe3@dmarc-reports.cloudflare.net,,accepted,accepted,False,5
shipsaving.com,awsdns-hostmaster@amazon.com,,dmarcreports@shipsaving.com,,rejected,accepted,False,6
shirtee.cloud,hostmaster@united-domains.de,,rua@dmarc.brevo.com,,rejected,rejected,False,1
shoott.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
shoptrade.co,dns@cloudflare.com,,dmarc-reports@shoptrade.co,dmarc-reports@shoptrade.co,rejected,accepted,False,4
shorta.com,dns@cloudflare.com,,,,rejected,accepted,False,5
shortcut.com,awsdns-hostmaster@amazon.com,ops@shortcut.com,mail-reports@shortcut.com,,accepted,accepted,False,5
shotstack.io,awsdns-hostmaster@amazon.com,,dmarc-reports@shotstack.io,,accepted(catch-all),accepted(catch-all),True,5
siena.cx,dns@cloudflare.com,,96e15121f4354122a374955be1ab17d9@dmarc-reports.cloudflare.net; lisa@siena.cx,,accepted,accepted,False,5
sierra-dc.com,awsdns-hostmaster@amazon.com,,re+v1qsyr4sk1a@dmarc.postmarkapp.com,,rejected,rejected,False,1
sigma.software,hostmaster@eclipse-sp.com,,dmarc.reports@sigma.software,,accepted(catch-all),accepted(catch-all),True,1
signal-ai.com,dns@cloudflare.com,,6239bb20763e2@ag.dmarcly.com,6239bb20763e2@fo.dmarcly.com,accepted,accepted,False,5
silabs.com,dns@digicertdns.com,noc@silabs.com,dmarc_rua@emaildefense.proofpoint.com,dmarc_ruf@emaildefense.proofpoint.com,accepted(catch-all),accepted(catch-all),True,2
silpo.ua,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,2
silveiro.com.br,dns@cloudflare.com,,dmarc@estudiomx.com.br,dmarc@estudiomx.com.br,rejected,rejected,False,1
similar.ai,ADMIN@similar.ai,,,,rejected,accepted,False,5
similarweb.com,awsdns-hostmaster@amazon.com,,20b97a47de@rua.easydmarc.asia,20b97a47de@ruf.easydmarc.asia,accepted(catch-all),accepted(catch-all),True,5
simplero.com,awsdns-hostmaster@amazon.com,,re+ssaf82gh8od@dmarc.postmarkapp.com,,temp-fail,accepted,False,2
simplycodes.com,dns@cloudflare.com,,re+ddssa8jkrgt@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
singular.net,awsdns-hostmaster@amazon.com,,dmarc@singular.net,,accepted,accepted,False,5
sitebrunch.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
siteline.ai,dns@cloudflare.com,,dmarc@siteline.ai,dmarc@siteline.ai,rejected,accepted,False,1
sitewise.com,awsdns-hostmaster@amazon.com,,dmarc-reports@sitewise.com,,accepted,rejected,False,1
sixtyfour.ai,awsdns-hostmaster@amazon.com,,chrisprice@sixtyfour.ai,,rejected,accepted,False,1
skillberg.app,cloud-dns-hostmaster@google.com,,,,rejected,accepted,False,1
skillground.com,dns@cloudflare.com,,dmarc@skillground.com,,rejected,accepted,False,5
skilljar.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email; postmaster@skilljar.com,postmaster@skilljar.com,accepted,accepted,False,5
skiltecentret.dk,hostmaster@curanet.dk,,dmarc_agg@vali.email,,rejected,rejected,False,1
skinnovation.com,1900503@partner.skcc.com,,,,accepted(catch-all),accepted(catch-all),True,1
slashid.com,dns@cloudflare.com,,7b5e9efdd2d2480392344e18ba4df301@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
slashpage.com,awsdns-hostmaster@amazon.com,,dmarc-report@slashpage.com,dmarc-report@slashpage.com,rejected,accepted,False,5
slateteams.com,awsdns-hostmaster@amazon.com,,dmarcreports@slateteams.com,,rejected,accepted,False,5
sleekplan.com,awsdns-hostmaster@amazon.com,,dmarcreports@sleekplan.com,,accepted(catch-all),accepted(catch-all),True,5
slidespeak.co,dns@cloudflare.com,,dmarc-reports@slidespeak.co,,rejected,accepted,False,1
slipstreammusic.com,awsdns-hostmaster@amazon.com,,re+nnurnibbbsp@dmarc.postmarkapp.com,,rejected,accepted,False,5
sloan.org,dns@cloudflare.com,,dmarc_agg@vali.email; dmarcreports@sloan.org,dmarcreports@sloan.org,temp-fail,temp-fail,False,2
smarte.pro,dns@jomax.net,,ithelpdesk@smarte.pro,,rejected,rejected,False,3
smarttalks.ai,dns@cloudflare.com,,34246275ade846adb2bbb7777b9cb2a2@dmarc-reports.cloudflare.net; dmarc-reports@smarttalks.ai,dmarc-reports@smarttalks.ai,rejected,accepted,False,1
smarttask.io,hostmaster@registrar-servers.com,,,support@smarttask.io,rejected,accepted,False,5
smartthings.com,awsdns-hostmaster@amazon.com,,dmarc_rua@smartthings.com,dmarc_ruf@smartthings.com,accepted,accepted,False,5
snapshot.box,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
snapsight.com,awsdns-hostmaster@amazon.com,,dmarc@gevme.com; rua@dmarc.gevme.com; rua@dmarc.brevo.com,dmarc@gevme.com; ruf@dmarc.gevme.com,accepted(catch-all),accepted(catch-all),True,5
snowfox.ai,cloud-dns-hostmaster@google.com,,postmaster@snowfox.ai,,accepted,accepted,False,5
sns.id,dns@cloudflare.com,,,,rejected,rejected,False,2
socialinsider.io,dns@cloudflare.com,,re+bpjar0qdleu@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
socialpilot.co,awsdns-hostmaster@amazon.com,,re+utdmkkxi745@dmarc.postmarkapp.com,,accepted,rejected,False,1
socialpruf.com,dns@cloudflare.com,,,,rejected,accepted,False,5
socialtip.io,cloud-dns-hostmaster@google.com,,rua@dmarc.brevo.com,,rejected,accepted,False,5
soclecollections.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
sonr.global,dns@cloudflare.com,,de25fd88e0604957ae1c8cdf502e008e@dmarc-reports.cloudflare.net; postmaster@sonr.global; re+oim63qzydjf@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
sonraisecurity.com,awsdns-hostmaster@amazon.com,,ipm7a20@ar.glockapps.com; dmarc@sonraisecurity.com,ipm7a20@fr.glockapps.com,rejected,accepted,False,5
sopro.io,dns@cloudflare.com,,re+tx8ps6vt8qs@dmarc.postmarkapp.com,,rejected,accepted,False,5
sosovalue.com,dns@cloudflare.com,,7ea0d55acdbc695@rep.dmarcanalyzer.com,7ea0d55acdbc695@for.dmarcanalyzer.com,accepted,rejected,False,3
soundcharts.com,hostmaster@soundcharts.com,,dmarc-reports@soundcharts.com,,rejected,accepted,False,5
source.ag,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
sourcecodecap.com,hostmaster@hichina.com,,,,accepted(catch-all),accepted(catch-all),True,1
southparkcommons.com,dns@cloudflare.com,,re+mpvqem0cotp@dmarc.postmarkapp.com,,rejected,accepted,False,5
soyio.id,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
spacegoats.io,dns@cloudflare.com,,postmaster@spacegoats.io,,accepted(catch-all),accepted(catch-all),True,7
spaik.io,mail@hoasted.com,,thijs@spaik.io,,rejected,accepted,False,5
sparkloop.app,dns@cloudflare.com,,postmaster@sparkloop.app,,rejected,accepted,False,5
sparktoro.com,dns@cloudflare.com,security@sparktoro.com,,,accepted,accepted,False,6
speakeasymarketinginc.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
spectral.hu,dns@cloudflare.com,,,,rejected,accepted,False,5
speeding-rocket.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
speero.com,dns@cloudflare.com,,re+merdzjbpo3r@dmarc.postmarkapp.com,,rejected,accepted,False,5
spekit.co,dns@cloudflare.com,infra+security@spekit.co; security@spekit.co,ff7699f28e@rua.easydmarc.us,ff7699f28e@ruf.easydmarc.us,accepted,accepted,False,5
sphereinsight.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
spike.digital,dns@jomax.net,,rob@spike.digital,rob@spike.digital,rejected,accepted,False,5
spinach.ai,dns@cloudflare.com,,,security@spinach.ai,accepted(catch-all),accepted(catch-all),True,5
spinify.com,awsdns-hostmaster@amazon.com,,dmarcreports@spinify.com; dmarc_agg@vali.email,,accepted,accepted,False,5
spoonity.com,awsdns-hostmaster@amazon.com,,postmaster@spoonity.com,,accepted(catch-all),accepted(catch-all),True,5
spot.ai,dns@cloudflare.com,,re+1df6b4ce8b47@inbound.dmarcdigests.com,,rejected,accepted,False,5
spott.io,dns@cloudflare.com,,afa39a9a1bd546b59224201e1f855efb@dmarc-reports.cloudflare.net; dmarc_agg@vali.email,,rejected,rejected,False,1
spredo.io,dns@cloudflare.com,,grigoriimordkovich@gmail.com,,accepted(catch-all),accepted(catch-all),True,1
sprig.com,awsdns-hostmaster@amazon.com,,dmarc@sprig.com,,accepted(catch-all),accepted(catch-all),True,5
springbokproperties.co.uk,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,5
springthrough.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email,,accepted,rejected,False,3
springverify.com,dns@cloudflare.com,,avinash.ramesha@springworks.in; abhinav.saxena@springworks.in,avinash.ramesha@springworks.in; abhinav.saxena@springworks.in,accepted(catch-all),accepted(catch-all),True,5
sprinto.com,awsdns-hostmaster@amazon.com,,webadmin@sprinto.com,webadmin@sprinto.com,accepted(catch-all),accepted(catch-all),True,5
sproutsocial.com,awsdns-hostmaster@amazon.com,security-alerts@sproutsocial.com,6bd0bfcf@mxtoolbox.dmarc-report.com,6bd0bfcf@forensics.dmarc-report.com,accepted,accepted,False,5
sprypt.com,dns@cloudflare.com,,1654a242803046bdab165d06cf58a6d9@dmarc-reports.cloudflare.net; techsupport@spryhealth.care,,mx-unreachable,mx-unreachable,None,1
spycraft.co,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,5
spyne.app,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
squareup.com,ops+dns@squareup.com,,dmarc_agg@vali.email; postmasters@squareup.com; square-dmarc@datafeeds.phishlabs.com,dmarc-ruf@squareup.com; square-dmarc@datafeeds.phishlabs.com,accepted(catch-all),accepted(catch-all),True,7
squidler.io,cloud-dns-hostmaster@google.com,,dmarc@squidler.io,dmarc@squidler.io,accepted(catch-all),accepted(catch-all),True,5
stablewood.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
stack.ai,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
stackadapt.com,awsdns-hostmaster@amazon.com,ssl@stackadapt.com,77842ae6b1@rua.easydmarc.us; data@stackadapt.com,77842ae6b1@ruf.easydmarc.us,accepted,accepted,False,2
stackby.com,awsdns-hostmaster@amazon.com,support@stackby.com,admin@stackby.com,,accepted,accepted,False,6
staer.ai,hostmaster@staer.ai,,,,rejected,accepted,False,5
stafftastic.com,cloud-dns-hostmaster@google.com,hostmaster@matters.dev,re+23b5807fd44e@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
stan.store,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
standardmetrics.io,dns@cloudflare.com,,63ab51472f5b4@ag.dmarcly.com,63ab51472f5b4@fo.dmarcly.com,accepted,accepted,False,5
startaiming.com,root@webglobe.cz,,dmarc@startaiming.com,,accepted(catch-all),accepted(catch-all),True,1
startdeliver.com,awsdns-hostmaster@amazon.com,,dmarc-reports@startdeliver.com,,accepted(catch-all),accepted(catch-all),True,2
starwell.space,dns@cloudflare.com,,,,no-mx,no-mx,None,0
starzero.ai,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
stealthmole.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
steep.app,dns@cloudflare.com,,b3a2649127e94ff9aa7611e47f1d0ccc@dmarc-reports.cloudflare.net,,accepted,accepted,False,5
stena.com,dns@cloudflare.com,,246ef1d35a4b046@rep.dmarcanalyzer.com,246ef1d35a4b046@for.dmarcanalyzer.com,rejected,accepted,False,2
stitchflow.io,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
storeganise.com,admin@dnsimple.com,,621621073e85a@ag.dmarcly.com; storeganise-com@app.wemonitoremail.com,621621073e85a@fo.dmarcly.com,accepted,accepted,False,5
storehero.ai,dns@cloudflare.com,,,,rejected,accepted,False,5
storydoc.com,dns@cloudflare.com,,danielm@storydoc.com,,accepted,accepted,False,7
strandae.com,dns@cloudflare.com,,re+tr98szo5bs1@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,1
streamkap.com,dns@cloudflare.com,,226ffd6b73684bebb6a1f2aa6870684f@dmarc-reports.cloudflare.net; ricky@streamkap.com,,accepted(catch-all),accepted(catch-all),True,5
strobes.co,dns@cloudflare.com,,no-reply@strobes.co,,accepted(catch-all),accepted(catch-all),True,5
structured.app,dnsmaster@hover.com,,re+noiv02d2yg8@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
studystash.com,dns@cloudflare.com,,78411ceef82b445a9e639e5d816170d5@dmarc-reports.cloudflare.net; theflametrooper@gmail.com,,accepted,accepted,False,6
subframe.com,dns@cloudflare.com,,1c6584600a814c549ac731f385998c76@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
subtotal.com,dns@cloudflare.com,,dmarc@subtotal.com,,accepted(catch-all),accepted(catch-all),True,1
sumble.com,cloud-dns-hostmaster@google.com,,,,accepted,accepted,False,5
summ.com,dns@cloudflare.com,,9d293d3332284fd0a1ed9e1e2f37fbf7@dmarc-reports.cloudflare.net; postmaster-reporting@summ.com,postmaster-reporting@summ.com,accepted,accepted,False,1
sumologic.com,dns@cloudflare.com,security@sumologic.com,sumo-soc@reportsdmarc.com; reports@dmarc.cyber.dhs.gov; 07dae10a1b1d955@rep.dmarcanalyzer.com,07dae10a1b1d955@for.dmarcanalyzer.com,accepted,accepted,False,5
sunairio.com,awsdns-hostmaster@amazon.com,,dmarc@sunairio.com,,rejected,accepted,False,5
sunlandasphalt.com,dns@jomax.net,,,,accepted(catch-all),accepted(catch-all),True,2
supademo.com,dns@cloudflare.com,,re+b2gbzpkf2gu@dmarc.postmarkapp.com,,accepted,accepted,False,5
supercycle.com,dns@cloudflare.com,,b513067e9c1d486ba67d7707bb5b0fd2@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
superglue.ai,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
supergood.ai,dns@cloudflare.com,,9944aeaafca744239910075eed93943b@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
superme.ai,dns@cloudflare.com,,anton@superme.ai,,accepted,accepted,False,5
supernewsroom.ai,domains+netlify@netlify.com,,,,rejected,accepted,False,1
supernova.ai,dns@cloudflare.com,,,,accepted,accepted,False,5
superoffice.com,hostmaster@cscdns.net,,6a32161d@mxtoolbox.dmarc-report.com,6a32161d@forensics.dmarc-report.com,temp-fail,temp-fail,False,1
superscale.com,dns@cloudflare.com,,security@superscale.com,,accepted(catch-all),accepted(catch-all),True,5
supersend.io,dns@cloudflare.com,,security@supersend.io,,rejected,accepted,False,5
supertruth.ai,dns@cloudflare.com,,jisla@supertruth.ai,jisla@supertruth.ai,accepted,accepted,False,5
superwall.com,dns@cloudflare.com,,dmarc-reports@superwall.com,,accepted(catch-all),accepted(catch-all),True,5
supplybrain.ai,dns@cloudflare.com,,fd49080bb26940548d700a9d8cd0047e@dmarc-reports.cloudflare.net; dmarc@supplybrain.ai,,rejected,rejected,False,1
supportlogic.io,cloud-dns-hostmaster@google.com,,c467df756b@rua.easydmarc.com,c467df756b@ruf.easydmarc.com,accepted,accepted,False,5
surveyloop.io,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
surveymonkey.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email; dmarc_agg@auth.returnpath.net; mailadmin@surveymonkey.com,dmarc_afrf@auth.returnpath.net; mailadmin@surveymonkey.com,rejected,accepted,False,2
swaarm.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,6
sweetanalytics.com,hostmaster@sweetanalytics.com,,team@sweetanalytics.com,,rejected,accepted,False,5
swiggy.com,awsdns-hostmaster@amazon.com,,dmarc_rua@emaildefense.proofpoint.com,dmarc_ruf@emaildefense.proofpoint.com,accepted(catch-all),accepted(catch-all),True,6
swoogo.com,awsdns-hostmaster@amazon.com,ops-notifications@swoogo.com,d9e397e6@inbox.ondmarc.com; postmaster@swoogo.com,d9e397e6@inbox.ondmarc.com,accepted,accepted,False,5
sybill.ai,dns@cloudflare.com,,postmaster@sybill.ai,postmaster@sybill.ai,rejected,accepted,False,5
symmetre.com,dns@cloudflare.com,,re+aweyz8mutg0@dmarc.postmarkapp.com; security@symmetre.com,,accepted,rejected,False,1
symmetrical.ai,awsdns-hostmaster@amazon.com,,dmarc-reports@symmetrical.ai,dmarc-reports@symmetrical.ai,accepted,accepted,False,3
sync.so,dns@cloudflare.com,,reports@sync.so,forensic@sync.so,accepted,accepted,False,1
syncari.com,dns@jomax.net,,f7631056@dmarc.mailgun.org; 19ee31bf@inbox.ondmarc.com; abuse@syncari.com,f7631056@dmarc.mailgun.org; 19ee31bf@inbox.ondmarc.com,accepted,accepted,False,5
synply.io,awsdns-hostmaster@amazon.com,,dmarc-reports@synply.io,,accepted(catch-all),accepted(catch-all),True,1
synq.io,hostmaster@registrar-servers.com,,,,accepted,accepted,False,5
syrto.ai,dns@jomax.net,,,,rejected,rejected,False,1
t54.ai,dns@cloudflare.com,,,,rejected,accepted,False,5
tactiq.io,dns@cloudflare.com,,rua@dmarc.brevo.com; c5d5c5d84af74a9596c183700b6553cf@dmarc-reports.cloudflare.net; alex@tactiq.io,,accepted,accepted,False,5
taggify.net,dns@cloudflare.com,,jchamizo@taggify.net,,rejected,accepted,False,5
taghub.net,dns@cloudflare.com,,,,rejected,accepted,False,5
taikai.network,dns@cloudflare.com,,a3bd13f3b42c42448b49a2f9bb296d78@dmarc-reports.cloudflare.net; dmarc@taikai.network,,rejected,accepted,False,5
takeprofit.com,awsdns-hostmaster@amazon.com,,dmarcreports@takeprofit.com,,accepted(catch-all),accepted(catch-all),True,5
tako.com,dns@cloudflare.com,,dmarc@tako.com,,accepted,accepted,False,5
talonic.com,dns@cloudflare.com,,dmarc@talonic.com,,mx-unreachable,mx-unreachable,None,1
tamarind.bio,hostmaster@registrar-servers.com,,sherry@tamarind.bio; sherry@tamarind.bio,,accepted(catch-all),accepted(catch-all),True,1
tandom.ai,dns@jomax.net,,dmarc-reports@tandom.ai; dmarc-reports@tandom.ai,,accepted(catch-all),accepted(catch-all),True,1
targetboard.ai,dns@cloudflare.com,,e7973d73db7445c79244bbf2f329fd12@dmarc-reports.cloudflare.net; dmarc-report@targetboard.ai,,accepted,accepted,False,5
tasman.ai,hostmaster@registrar-servers.com,,,,accepted(catch-all),accepted(catch-all),True,5
tavanbogd.com,dns@cloudflare.com,,,,rejected,rejected,False,2
tavily.com,awsdns-hostmaster@amazon.com,,46bdba25@inbox.ondmarc.com; support@tavily.com,46bdba25@inbox.ondmarc.com; support@tavily.com,accepted,rejected,False,1
tax1099.com,dns@cloudflare.com,,dmarc@tax1099.com; dmarc_agg@vali.email,dmarc@tax1099.com,accepted(catch-all),accepted(catch-all),True,5
taxdone.ch,dns@jomax.net,,report@taxdone.ch; report@taxdone.fr,dmarc@taxdone.ch,accepted(catch-all),accepted(catch-all),True,6
taxrise.com,dns@cloudflare.com,,dmarc@taxrise.com,,accepted(catch-all),accepted(catch-all),True,5
tcgfactory.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,rejected,False,1
teachfloor.com,dns@cloudflare.com,,dmarc@teachfloor.com,dmarc@teachfloor.com,accepted(catch-all),accepted(catch-all),True,5
tealhq.com,dns@cloudflare.com,,,,accepted,accepted,False,5
teamcentral.ai,dns@cloudflare.com,,dmarc_agg@vali.email,,rejected,rejected,False,1
teamgram.com,awsdns-hostmaster@amazon.com,operations@teamgram.com,dmarcreports@teamgram.com,dmarcreports@teamgram.com,rejected,accepted,False,5
teamos.is,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
teapot.sk,admin@websupport.sk,,3bd474c3@mxtoolbox.dmarc-report.com,3bd474c3@forensics.dmarc-report.com,rejected,accepted,False,5
techmakers.it,hostmaster@1und1.com,,,,mx-unreachable,mx-unreachable,None,2
techpromarketing.com,dns@cloudflare.com,,dmarc_agg@vali.email; gfdzk7gn@rua.dmarceye.com,dmarc_agg@vali.email,accepted(catch-all),accepted(catch-all),True,5
techstars.com,awsdns-hostmaster@amazon.com,,a+95828844@fdmarc.net,f+95828844@fdmarc.net,accepted(catch-all),accepted(catch-all),True,5
techtree.dev,dns@cloudflare.com,,laurence@techtree.dev,laurence@techtree.dev,accepted(catch-all),accepted(catch-all),True,5
tecro.dev,dns@cloudflare.com,,,,rejected,accepted,False,5
tekkare.com,cloud-dns-hostmaster@google.com,,,,rejected,rejected,False,1
tekst.com,awsdns-hostmaster@amazon.com,,dmarc@tekst.com,,accepted,accepted,False,1
tektonic.ai,dns@jomax.net,,dmarc010524@tektonic.ai,,rejected,accepted,False,5
tenderly.co,cloud-dns-hostmaster@google.com,,dmarc@tenderly.co,,accepted,accepted,False,5
termgrid.com,awsdns-hostmaster@amazon.com,,nagarjuna.reddy@termgrid.com,nagarjuna.reddy@termgrid.com,accepted(catch-all),accepted(catch-all),True,5
terminal49.com,dns@cloudflare.com,,re+da1e2d9f3c5f@inbound.dmarcdigests.com,,rejected,accepted,False,5
ternary.app,cloud-dns-hostmaster@google.com,,zo7l3ms1@ag.us.dmarcian.com,,accepted(catch-all),accepted(catch-all),True,5
tesote.com,dns@cloudflare.com,,info@tesote.com; re+a26821cdd8be@inbound.dmarcdigests.com,info@tesote.com,accepted,accepted,False,5
testdino.com,dns@cloudflare.com,,,,rejected,accepted,False,3
testery.io,awsdns-hostmaster@amazon.com,,dmarc-reports@testery.io,,accepted,accepted,False,5
texau.com,dns@cloudflare.com,,postmaster@texau.com; dmarc@texau.com,,rejected,accepted,False,5
