domain,email,tier,tier_label
teamgram.com,abuse@teamgram.com,S3,Abuse / trust / safety
teapot.sk,abuse@teapot.sk,S3,Abuse / trust / safety
techpromarketing.com,bernie@techpromarketing.com,Sx-b,Single-word local
techstars.com,help@techstars.com,S8,Support / help
techtree.dev,hello@techtree.dev,S9,Generic info / contact
tecro.dev,abuse@tecro.dev,S3,Abuse / trust / safety
tekst.com,security@tekst.com,S2,Security
tektonic.ai,abuse@tektonic.ai,S3,Abuse / trust / safety
tenderly.co,security@tenderly.co,S2,Security
termgrid.com,nagarjuna.reddy@termgrid.com,Sx-a,Real-person name
terminal49.com,abuse@terminal49.com,S3,Abuse / trust / safety
tesote.com,security@tesote.com,S2,Security
testdino.com,abuse@testdino.com,S3,Abuse / trust / safety
testery.io,security@testery.io,S2,Security
texau.com,security@texau.com,S2,Security
text.com,support@text.com,S8,Support / help
textexpander.com,security@textexpander.com,S2,Security
thanks.co,abuse@thanks.co,S3,Abuse / trust / safety
thebridgecorp.com,abuse@thebridgecorp.com,S3,Abuse / trust / safety
thecontext.company,security@thecontext.company,S2,Security
thecrmphd.com,abuse@thecrmphd.com,S3,Abuse / trust / safety
thetappingsolution.com,contact@thetappingsolution.com,S9,Generic info / contact
thetoweldepot.com,abuse@thetoweldepot.com,S3,Abuse / trust / safety
thewhitebox.io,abuse@thewhitebox.io,S3,Abuse / trust / safety
thinksurance.de,support@thinksurance.de,S8
thisandthat.chat,security@thisandthat.chat,S2,Security
thoughtly.com,abuse@thoughtly.com,S3,Abuse / trust / safety
thrad.ai,abuse@thrad.ai,S3,Abuse / trust / safety
thredcloud.com,security@thredcloud.com,S2,Security
thrive.xyz,abuse@thrive.xyz,S3,Abuse / trust / safety
thrustflight.com,security@thrustflight.com,S2,Security
tickadoo.com,security@tickadoo.com,S2,Security
ticktick.com,abuse@ticktick.com,S3,Abuse / trust / safety
tigerofsweden.com,compliance@tigerofsweden.com,S4
tiled.co,security@tiled.co,S2,Security
timecamp.com,abuse@timecamp.com,S3,Abuse / trust / safety
timechimp.com,info@timechimp.com,S9,Generic info / contact
timesheet.io,support@timesheet.io,S8,Support / help
timetackle.com,support@timetackle.com,S8,Support / help
timoneilassociates.com,office@timoneilassociates.com,S9,Generic info / contact
tipranks.com,support@tipranks.com,S8
tldv.io,security@tldv.io,S2,Security
tnpgroup.co,abuse@tnpgroup.co,S3,Abuse / trust / safety
togal.ai,security@togal.ai,S2,Security
together.agency,hello@together.agency,S9,Generic info / contact
tokenterminal.com,abuse@tokenterminal.com,S3,Abuse / trust / safety
tolt.com,abuse@tolt.com,S3,Abuse / trust / safety
topchretien.com,abuse@topchretien.com,S3,Abuse / trust / safety
topshelfdistillers.com,abuse@topshelfdistillers.com,S3,Abuse / trust / safety
totemvc.com,support@totemvc.com,S8,Support / help
trackingplan.com,abuse@trackingplan.com,S3,Abuse / trust / safety
trackit.so,help@trackit.so,S8,Support / help
tracklution.com,hello@tracklution.com,S9,Generic info / contact
tradeshift.com,security@tradeshift.com,S2,Security
tradestation.com,institutionalsales@tradestation.com,S10,Sales / marketing / press
tradier.com,legal@tradier.com,S5,Legal / compliance
tradingeconomics.com,abuse@tradingeconomics.com,S3,Abuse / trust / safety
transkriptor.com,customer@transkriptor.com,Sx-b,Single-word local
transmark.ee,abuse@transmark.ee,S3,Abuse / trust / safety
transparently.ai,abuse@transparently.ai,S3,Abuse / trust / safety
travanto.de,info@travanto.de,S9,Generic info / contact
travel-code.com,abuse@travel-code.com,S3,Abuse / trust / safety
travelnest.com,security@travelnest.com,S2,Security
treety.co,abuse@treety.co,S3,Abuse / trust / safety
trenchsecurity.ai,security@trenchsecurity.ai,S2,Security
trendata.io,abuse@trendata.io,S3,Abuse / trust / safety
trent.ai,security@trent.ai,S2,Security
trepp.com,support@trepp.com,S8,Support / help
tribe.ai,security@tribe.ai,S2,Security
tribecrm.nl,security@tribecrm.nl,S2,Security
tricera.energy,info@tricera.energy,S9,Generic info / contact
trint.com,security@trint.com,S2,Security
triplewhale.com,abuse@triplewhale.com,S3,Abuse / trust / safety
truckstop.com,security@truckstop.com,S2,Security
trunk.io,security@trunk.io,S2,Security
trustgrid.io,security@trustgrid.io,S2,Security
tryfuse.ai,abuse@tryfuse.ai,S3,Abuse / trust / safety
tryhungry.com,abuse@tryhungry.com,S3,Abuse / trust / safety
tryprofound.com,security@tryprofound.com,S2,Security
tryscott.ai,security@tryscott.ai,S2,Security
tryspecter.com,dmarc@tryspecter.com,Sx-c,DMARC reporting
tuggerapp.com,dmarc@tuggerapp.com,Sx-c,DMARC reporting
twominutereports.com,support@twominutereports.com,S8,Support / help
twonas.com,abuse@twonas.com,S3,Abuse / trust / safety
unblock.global,dmarc-reports@unblock.global,Sx-c,DMARC reporting
uncover.co,join@uncover.co,S9,Generic info / contact
unei.com,hola@unei.com,S9,Generic info / contact
unest.co,abuse@unest.co,S3,Abuse / trust / safety
unifiqueinvest.com.br,dpo@unifiqueinvest.com.br,S4,Privacy / DPO / GDPR
unify-technologies.com,security@unify-technologies.com,S2,Security
uniqode.com,abuse@uniqode.com,S3,Abuse / trust / safety
unitic.co,abuse@unitic.co,S3,Abuse / trust / safety
unknowncyber.com,support@unknowncyber.com,S8,Support / help
unleash.so,security@unleash.so,S2,Security
unosecur.com,security@unosecur.com,S2,Security
untappd.com,security@untappd.com,S2,Security
upgraide.ai,abuse@upgraide.ai,S3,Abuse / trust / safety
upsales.com,info@upsales.com,S9,Generic info / contact
upsolve.ai,dmarcreports@upsolve.ai,Sx-c,DMARC reporting
upstox.com,support@upstox.com,S8,Support / help
upsun.com,security@upsun.com,S2,Security
uptimerobot.com,abuse@uptimerobot.com,S3,Abuse / trust / safety
upwind.io,security+dmarc-rua@upwind.io,S2,Security
urbancompany.com,shubhamyadav@urbancompany.com,Sx-b,Single-word local
usaequipmentdirect.com,orders@usaequipmentdirect.com,Sx-b,Single-word local
usbooths.com,tech@usbooths.com,Sx-b,Single-word local
useanvil.com,abuse@useanvil.com,S3,Abuse / trust / safety
usebear.ai,abuse@usebear.ai,S3,Abuse / trust / safety
userback.io,abuse@userback.io,S3,Abuse / trust / safety
userbrain.com,support@userbrain.com,S8,Support / help
userguiding.com,security@userguiding.com,S2,Security
usesynth.ai,abuse@usesynth.ai,S3,Abuse / trust / safety
ustwo.com,security@ustwo.com,S2,Security
vacationtracker.io,security@vacationtracker.io,S2,Security
valid.co,diegoiturralde@valid.co,S9,Generic info / contact
vallor.ai,abuse@vallor.ai,S3,Abuse / trust / safety
valuein.biz,support@valuein.biz,S8,Support / help
vanna.ai,abuse@vanna.ai,S3,Abuse / trust / safety
vanta.com,security@vanta.com,S2,Security
vantage.sh,security@vantage.sh,S2,Security
varden.se,abuse@varden.se,S3,Abuse / trust / safety
variance.com,support@variance.com,S8
varolio.io,team@varolio.io,S9,Generic info / contact
vblh.de,info@vblh.de,S9,Generic info / contact
vector.co,security@vector.co,S2,Security
veeam.com,security@veeam.com,S2,Security
vela.partners,engage@vela.partners,Sx-b,Single-word local
velocity-x.co,dmarc@velocity-x.co,Sx-c,DMARC reporting
vendon.net,abuse@vendon.net,S3,Abuse / trust / safety
versi.com.br,abuse@versi.com.br,S3,Abuse / trust / safety
verzel.com.br,ti@verzel.com.br,Sx-b,Single-word local
vessel.co,security@vessel.co,S2,Security
vetster.com,security@vetster.com,S2,Security
veyda.com,abuse@veyda.com,S3,Abuse / trust / safety
veylan.com,security@veylan.com,S2,Security
viasocket.com,support@viasocket.com,S8,Support / help
vico.io,abuse@vico.io,S3,Abuse / trust / safety
vidapp.com,success@vidapp.com,Sx-b,Single-word local
vidiq.com,security@vidiq.com,S2,Security
vidmob.com,security@vidmob.com,S2,Security
vigilatevision.com,abuse@vigilatevision.com,S3,Abuse / trust / safety
vimigo.io,postmaster@vimigo.io,S7,Admin / postmaster
violetlabs.com,abuse@violetlabs.com,S3,Abuse / trust / safety
viomba.com,security@viomba.com,S2,Security
virio.ai,abuse@virio.ai,S3,Abuse / trust / safety
visarun.ai,security@visarun.ai,S2,Security
viscosoft.com,abuse@viscosoft.com,S3,Abuse / trust / safety
visiblie.com,support@visiblie.com,S8,Support / help
visitingmedia.com,security@visitingmedia.com,S2,Security
visitiq.io,support@visitiq.io,S8
visitly.io,security@visitly.io,S2,Security
voiceflow.com,security@voiceflow.com,S2,Security
voiser.ai,support@voiser.ai,S8,Support / help
volta.ai,abuse@volta.ai,S3,Abuse / trust / safety
vondera.app,abuse@vondera.app,S3,Abuse / trust / safety
vori.com,abuse@vori.com,S3,Abuse / trust / safety
wafflepos.com,abuse@wafflepos.com,S3,Abuse / trust / safety
waldo.fyi,security@waldo.fyi,S2,Security
walead.ai,abuse@walead.ai,S3,Abuse / trust / safety
warmlyyours.com,social@warmlyyours.com,S1,PSIRT / CERT / SOC
wasabil.com,soporte@wasabil.com,S9
watchr.ai,contact@watchr.ai,S9,Generic info / contact
waterplan.com,security@waterplan.com,S2,Security
we-wealth.com,dmarc_report@we-wealth.com,Sx-c,DMARC reporting
web.de,report@bugbounty.web.de,S6,Reports / feedback
webflow.com,security@webflow.com,S2,Security
weblisters.com,support@weblisters.com,S8,Support / help
webucator.com,isunkes@webucator.com,Sx-b,Single-word local
wecover.co,abuse@wecover.co,S3,Abuse / trust / safety
weni.ai,abuse@weni.ai,S3,Abuse / trust / safety
wewood.eu,info@wewood.eu,S9,Generic info / contact
whaller.com,security@whaller.com,S2,Security
wheelocity.com,abuse@wheelocity.com,S3,Abuse / trust / safety
wheeltheworld.com,abuse@wheeltheworld.com,S3,Abuse / trust / safety
whimsical.com,security@whimsical.com,S2,Security
whisper.security,security@whisper.security,S2,Security
whistic.com,security@whistic.com,S2,Security
whitebridge.ai,abuse@whitebridge.ai,S3,Abuse / trust / safety
whodunit.fr,support@whodunit.fr,S8,Support / help
wholesome.co,help@wholesome.co,S8
whop.com,support@whop.com,S8
wikifarmer.com,abuse@wikifarmer.com,S3,Abuse / trust / safety
windsor.ai,hello@windsor.ai,S9,Generic info / contact
wisepops.com,security@wisepops.com,S2,Security
withlanai.com,security@withlanai.com,S2,Security
wiv.ai,security@wiv.ai,S2,Security
wiza.co,security@wiza.co,S2,Security
wodify.com,security@wodify.com,S2,Security
wokelo.ai,support@wokelo.ai,S8,Support / help
wonderway.io,security@wonderway.io,S2,Security
woowup.com,security@woowup.com,S2,Security
wordlift.io,marketing@wordlift.io,S10,Sales / marketing / press
workflowmax.com,security@workflowmax.com,S2,Security
workiro.com,help@workiro.com,S8,Support / help
workmagic.io,support@workmagic.io,S8
workpath.com,trust@workpath.com,S3,Abuse / trust / safety
workshops.de,abuse@workshops.de,S3,Abuse / trust / safety
worldbox.net,security@worldbox.net,S2,Security
writesonic.com,security@writesonic.com,S2,Security
wrld.tech,helpdesk@wrld.tech,S8,Support / help
xp.tickets,abuse@xp.tickets,S3,Abuse / trust / safety
xp.xyz,abuse@xp.xyz,S3,Abuse / trust / safety
xpoz.ai,support@xpoz.ai,S8,Support / help
xyt.one,security@xyt.one,S2,Security
ycharts.com,security@ycharts.com,S2,Security
yespo.io,abuse@yespo.io,S3,Abuse / trust / safety
yinzcam.com,rgandhi@yinzcam.com,S9,Generic info / contact
yonderhq.com,abuse@yonderhq.com,S3,Abuse / trust / safety
yourcounterpart.com,security@yourcounterpart.com,S2,Security
ypulse.com,abuse@ypulse.com,S3,Abuse / trust / safety
yuzedata.com,security@yuzedata.com,S2,Security
zapal.tech,abuse@zapal.tech,S3,Abuse / trust / safety
zapper.xyz,abuse@zapper.xyz,S3,Abuse / trust / safety
zaprinta.com,abuse@zaprinta.com,S3,Abuse / trust / safety
zapsign.co,abuse@zapsign.co,S3,Abuse / trust / safety
zapsign.com.br,security@zapsign.com.br,S2,Security
zaslat.cz,info@zaslat.cz,S9,Generic info / contact
zautre.com,abuse@zautre.com,S3,Abuse / trust / safety
zed.co,security@zed.co,S2,Security
zefram.com,abuse@zefram.com,S3,Abuse / trust / safety
zeliq.com,abuse@zeliq.com,S3,Abuse / trust / safety
zenrows.com,security@zenrows.com,S2,Security
zentronlabs.com,abuse@zentronlabs.com,S3,Abuse / trust / safety
zeroe.io,privacy@zeroe.io,S4
zerohiring.com,abuse@zerohiring.com,S3,Abuse / trust / safety
zesty.ai,security@zesty.ai,S2,Security
zigpoll.com,support@zigpoll.com,S8
zillow.com,security@zillow.com,S2,Security
zite.com,security@zite.com,S2,Security
zocks.io,abuse@zocks.io,S3,Abuse / trust / safety
zoominfo.com,security@zoominfo.com,S2,Security
zoviz.com,security@zoviz.com,S2,Security
ztex.co,security@ztex.co,S2,Security
zuma.ca,security@zuma.ca,S2,Security
