email,primary_domain,phases,source_count,sample_source_url
security@supermetrics.com,supermetrics.com,consensus-tier-A|security.txt,2,https://supermetrics.com/.well-known/security.txt
security@supernova.ai,supernova.ai,consensus-tier-A|tier1-2-smtp,2,https://supernova.ai/docs/security
security@superscale.com,superscale.com,tier1-2-dns:dmarc_rua,1,
security@supersend.io,supersend.io,tier1-2-dns:dmarc_rua,1,
security@supertruth.ai,supertruth.ai,tier1-2-smtp,1,
security@supportlogic.io,supportlogic.io,tier1-2-smtp,1,
security@swoogo.com,swoogo.com,tier1-2-smtp,1,
security@symmetre.com,symmetre.com,tier1-2-dns:dmarc_rua|tier1-2-smtp,2,
security@symmetrical.ai,symmetrical.ai,tier1-2-smtp,1,
security@sync.so,sync.so,tier1-2-smtp,1,
security@syncari.com,syncari.com,tier1-2-smtp,1,
security@synq.io,synq.io,tier1-2-smtp,1,
security@tactiq.io,tactiq.io,tier1-2-smtp,1,
security@tailorhq.ai,tailorhq.ai,consensus-tier-A|security.txt,2,https://tailorhq.ai/.well-known/security.txt
security@tako.com,tako.com,tier1-2-smtp,1,
security@talproindia.com,talproindia.com,consensus-tier-A|security.txt,2,https://talproindia.com/.well-known/security.txt
security@targetboard.ai,targetboard.ai,consensus-tier-A|tier1-2-smtp,2,https://targetboard.ai/security
security@tavily.com,tavily.com,tier1-2-smtp,1,
security@tealhq.com,tealhq.com,tier1-2-smtp,1,
security@tekst.com,tekst.com,tier1-2-smtp,1,
security@tenderly.co,tenderly.co,tier1-2-smtp,1,
security@tesote.com,tesote.com,tier1-2-smtp,1,
security@testery.io,testery.io,tier1-2-smtp,1,
security@texau.com,texau.com,consensus-tier-A,1,https://www.texau.com/trust-center
security@textexpander.com,textexpander.com,consensus-tier-A,1,https://textexpander.com/security
security@thecontext.company,thecontext.company,tier1-2-smtp,1,
security@thisandthat.chat,thisandthat.chat,consensus-tier-A|tier1-2-smtp,2,https://www.thisandthat.chat/security
security@thredcloud.com,thredcloud.com,consensus-tier-A,1,https://www.thredcloud.com/terms
security@thrustflight.com,thrustflight.com,tier1-2-smtp,1,
security@tickadoo.com,tickadoo.com,consensus-tier-A,1,https://www.tickadoo.com/privacy
security@tiled.co,tiled.co,tier1-2-smtp,1,
security@tldv.io,tldv.io,tier1-2-smtp,1,
security@togal.ai,togal.ai,tier1-2-smtp,1,
security@tradeshift.com,tradeshift.com,tier1-2-smtp,1,
security@travelnest.com,travelnest.com,tier1-2-smtp,1,
security@trenchsecurity.ai,trenchsecurity.ai,tier1-2-smtp,1,
security@trent.ai,trent.ai,tier1-2-smtp,1,
security@tribe.ai,tribe.ai,tier1-2-smtp,1,
security@tribecrm.nl,tribecrm.nl,tier1-2-smtp,1,
security@trint.com,trint.com,tier1-2-smtp,1,
security@truckstop.com,truckstop.com,tier1-2-smtp,1,
security@trunk.io,trunk.io,consensus-tier-A,1,https://trunk.io/security
security@trustgrid.io,trustgrid.io,tier1-2-smtp,1,
security@tryprofound.com,tryprofound.com,security.txt,1,https://www.tryprofound.com/.well-known/security.txt
security@tryscott.ai,tryscott.ai,consensus-tier-A|security.txt,2,https://tryscott.ai/.well-known/security.txt
security@unify-technologies.com,unify-technologies.com,tier1-2-smtp,1,
security@unleash.so,unleash.so,tier1-2-smtp,1,
security@unosecur.com,unosecur.com,tier1-2-dns:dmarc_rua|tier1-2-smtp,2,
security@untappd.com,untappd.com,tier1-2-smtp,1,
security@upsun.com,upsun.com,consensus-tier-A|security.txt,2,https://upsun.com/.well-known/security.txt
security@userguiding.com,userguiding.com,tier1-2-smtp,1,
security@ustwo.com,ustwo.com,tier1-2-smtp,1,
security@vacationtracker.io,vacationtracker.io,consensus-tier-A|security.txt,2,https://vacationtracker.io/.well-known/security.txt
security@vanta.com,vanta.com,consensus-tier-A|security.txt,2,https://vanta.com/.well-known/security.txt
security@vantage.sh,vantage.sh,C-sec|tier1-2-smtp,2,https://vantage.sh/security
security@vector.co,vector.co,consensus-tier-A|tier1-2-smtp,2,https://www.vector.co/security
security@veeam.com,veeam.com,consensus-tier-A|security.txt,2,https://veeam.com/.well-known/security.txt
security@vessel.co,vessel.co,tier1-2-dns:caa_iodef|tier1-2-smtp,2,
security@vetster.com,vetster.com,consensus-tier-A|security.txt,2,https://vetster.com/security.txt
security@veylan.com,veylan.com,tier1-2-smtp,1,
security@vidiq.com,vidiq.com,tier1-2-smtp,1,
security@vidmob.com,vidmob.com,tier1-2-smtp,1,
security@viomba.com,viomba.com,tier1-2-smtp,1,
security@visarun.ai,visarun.ai,tier1-2-smtp,1,
security@visitingmedia.com,visitingmedia.com,tier1-2-smtp,1,
security@visitly.io,visitly.io,tier1-2-dns:dmarc_rua|tier1-2-smtp,2,
security@visma.com,tripletex.no,security.txt,1,https://tripletex.no/.well-known/security.txt
security@voiceflow.com,voiceflow.com,consensus-tier-A,1,https://www.voiceflow.com/legal/security
security@waldo.fyi,waldo.fyi,tier1-2-dns:caa_iodef|tier1-2-smtp,2,
security@waterplan.com,waterplan.com,C-sec|tier1-2-smtp,2,https://waterplan.com/security
security@webflow.com,webflow.com,tier1-2-smtp,1,
security@whaller.com,whaller.com,tier1-2-smtp,1,
security@whaller.fr,whaller.com,tier1-2-dns:caa_iodef,1,
security@whimsical.com,whimsical.com,consensus-tier-A|tier1-2-dns:caa_iodef|tier1-2-smtp,3,https://whimsical.com/terms/vulnerability-disclosure
security@whisper.security,whisper.security,security.txt,1,https://www.whisper.security/.well-known/security.txt
security@whistic.com,whistic.com,tier1-2-smtp,1,
security@wisepops.com,wisepops.com,tier1-2-smtp,1,
security@withlanai.com,withlanai.com,tier1-2-smtp,1,
security@wiv.ai,wiv.ai,tier1-2-smtp,1,
security@wiza.co,wiza.co,tier1-2-smtp,1,
security@wodify.com,wodify.com,tier1-2-smtp,1,
security@wonderway.io,wonderway.io,tier1-2-smtp,1,
security@woowup.com,woowup.com,tier1-2-smtp,1,
security@workflowmax.com,workflowmax.com,tier1-2-smtp,1,
security@worldbox.net,worldbox.net,tier1-2-smtp,1,
security@writesonic.com,writesonic.com,consensus-tier-A|security.txt,2,https://writesonic.com/security.txt
security@xyt.one,xyt.one,tier1-2-smtp,1,
security@ycharts.com,ycharts.com,tier1-2-smtp,1,
security@yourcounterpart.com,yourcounterpart.com,tier1-2-smtp,1,
security@yuzedata.com,yuzedata.com,tier1-2-smtp,1,
security@zapsign.com.br,zapsign.com.br,tier1-2-smtp,1,
security@zed.co,zed.co,tier1-2-smtp,1,
security@zenrows.com,zenrows.com,tier1-2-smtp,1,
security@zesty.ai,zesty.ai,tier1-2-dns:caa_iodef|tier1-2-smtp,2,
security@zillow.com,zillow.com,tier1-2-smtp,1,
security@zite.com,zite.com,consensus-tier-A|tier1-2-smtp,2,https://www.zite.com/help/security
security@zoominfo.com,zoominfo.com,consensus-tier-A|tier1-2-dns:caa_iodef,2,https://www.zoominfo.com/legal/security-overview
security@zoviz.com,zoviz.com,tier1-2-smtp,1,
security@ztex.co,ztex.co,tier1-2-dns:dmarc_rua,1,
security@zuma.ca,zuma.ca,tier1-2-smtp,1,
security_private@razorpay.com,razorpay.com,consensus-tier-A,1,https://razorpay.com/us/privacy-policy/
securityalerts@knight-solutions.com,knight-solutions.com,tier1-2-dns:dmarc_ruf,1,
securityalerts@saleslayer.com,saleslayer.com,tier1-2-dns:dmarc_rua,1,
securityeng@optimizely.com,optimizely.com,C-sec,1,https://optimizely.com/security
securityreporting@bloomreach.com,bloomreach.com,consensus-tier-A|security.txt,2,https://bloomreach.com/security.txt
securityteam@ezekia.com,ezekia.com,consensus-tier-A|security.txt,2,https://ezekia.com/.well-known/security.txt
seg.info@espm.br,espm.br,tier1-2-dns:dmarc_rua,1,
seguranca@klubi.com.br,klubi.com.br,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
seguranca@kobana.com.br,kobana.com.br,consensus-tier-B|security.txt,2,https://kobana.com.br/.well-known/security.txt
seguranca@weni.ai,weni.ai,tier1-2-dns:caa_iodef,1,
selep@8m.eu,8m.eu,consensus-tier-B,1,https://8m.eu/
semkanieh@cles.org,cles.org,consensus-tier-B,1,https://cles.org/
service@cones.com,cones.com,consensus-tier-B,1,https://www.cones.com/
service@haiku.fr,haiku.fr,tier1-2-dns:dmarc_rua,1,
service@inki.tech,inki.tech,consensus-tier-B|tier1-2-dns:dmarc_rua,2,https://inki.tech/
service@nyquistai.com,nyquistai.com,tier1-2-dns:dmarc_rua,1,
serviceaccount@voiceflow.com,voiceflow.com,tier1-2-dns:dmarc_rua,1,
services@agency.inc,agency.inc,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
servus@print.com,print.com,C-other,1,https://print.com/contact
share@wheelocity.com,wheelocity.com,consensus-tier-B,1,https://www.wheelocity.com/
sherry@tamarind.bio,tamarind.bio,tier1-2-dns:dmarc_rua,1,
shop@meteomatics.com,meteomatics.com,consensus-tier-B,1,https://www.meteomatics.com/
shreef@vondera.app,vondera.app,C-other,1,https://vondera.app/contact
shubhamyadav@urbancompany.com,urbancompany.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
simo@demola.net,demola.net,consensus-tier-B,1,https://www.demola.net/
skibble@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
skrprivacy@paypal.com,paypal.com,consensus-tier-B,1,https://www.paypal.com/us/legalhub/paypal/privacy-full
slcsouth@gigworx.com,gigworx.com,consensus-tier-B,1,https://www.gigworx.com/contact
smederevo@shops.bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
so_interlaced@gxl.ai,gxl.ai,tier1-2-dns:dmarc_rua,1,
soc@netradyne.com,netradyne.com,tier1-2-dns:dmarc_rua,1,
soc@sage.com,intacct.com,security.txt,1,https://www.intacct.com/.well-known/security.txt
social@warmlyyours.com,warmlyyours.com,C-sec,1,https://warmlyyours.com/contact
solufunwa@benchmarkminerals.com,benchmarkminerals.com,consensus-tier-B,1,https://www.benchmarkminerals.com/privacy
solutions@clarity.ai,clarity.ai,consensus-tier-B,1,https://clarity.ai/
sombor@shops.bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
soporte@alegra.com,alegra.com,consensus-tier-B,1,https://alegra.com/
soporte@aleluya.com,aleluya.com,consensus-tier-B,1,https://aleluya.com/
soporte@grupoeon.com.ar,grupoeon.com.ar,tier1-2-dns:dmarc_rua,1,
soporte@kredfeed.com,kredfeed.com,tier1-2-dns:dmarc_rua,1,
soporteit.ml@unei.com,unei.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
spam-digest@credix.finance,credix.finance,tier1-2-dns:dmarc_rua,1,
spam@legalmike.ai,legalmike.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
square-dmarc@datafeeds.phishlabs.com,squareup.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
sre+cert@navan.com,navan.com,tier1-2-dns:caa_iodef,1,
sre-team@remote.com,remote.com,tier1-2-dns:caa_iodef,1,
sserron@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
ssl-tls-certificates-caa-iodef-report.r4785y6f@pdt-circular.pagerduty.com,pagerduty.com,tier1-2-dns:caa_iodef,1,
ssl@stackadapt.com,stackadapt.com,tier1-2-dns:caa_iodef,1,
stadion@shops.bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
stepan.p@gmail.com,instantdb.com,tier1-2-dns:dmarc_rua,1,
steve@sopro.io,sopro.io,consensus-tier-B,1,https://sopro.io/company/contact-us/
stodd@formly.ai,formly.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
stoptrade@rupeezy.in,rupeezy.in,consensus-tier-B,1,https://rupeezy.in/contact-us
store@vondera.app,vondera.app,C-other,1,https://vondera.app/contact
storeganise-com@app.wemonitoremail.com,storeganise.com,tier1-2-dns:dmarc_rua,1,
stories@hushh.ai,hushh.ai,consensus-tier-B,1,https://hushh.ai/contact
stureparken@changdobels.se,changdobels.se,consensus-tier-B,1,https://changdobels.se/
subprocessor.notifications@amplitude.com,amplitude.com,consensus-tier-B,1,https://amplitude.com/security-and-privacy
subprocessors@stitchflow.io,stitchflow.io,consensus-tier-B,1,https://www.stitchflow.com/privacy
success@energyaspects.com,energyaspects.com,consensus-tier-B,1,https://www.energyaspects.com/contact
success@vidapp.com,vidapp.com,consensus-tier-B,1,https://www.vidapp.com/
successteam@sproutsocial.com,sproutsocial.com,consensus-tier-B,1,https://sproutsocial.com/legal/
sumit@parqet.com,parqet.com,consensus-tier-B,1,https://parqet.com/de/legal
sumo-soc@reportsdmarc.com,sumologic.com,tier1-2-dns:dmarc_rua,1,
suport@minicrm.ro,minicrm.ro,consensus-tier-B,1,https://www.minicrm.ro/
suppliers@scientist.com,scientist.com,consensus-tier-B,1,https://www.scientist.com/contact
support+website@relay.app,relay.app,consensus-tier-B,1,https://www.relay.app/
support.uk@maestrolabs.com,maestrolabs.com,consensus-tier-B,1,https://www.maestrolabs.com/privacy
support@100hires.com,100hires.com,consensus-tier-B|tier1-2-dns:dmarc_rua,2,https://100hires.com/
support@3doptix.com,3doptix.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
support@abacum.ai,abacum.ai,C-gen,1,https://abacum.ai/contact-us
support@abundolive.se,abundolive.se,consensus-tier-B,1,https://abundolive.se/terms
support@accessowl.com,accessowl.com,C-gen,1,https://accessowl.com/contact
support@acclinate.com,acclinate.com,tier1-2-dns:dmarc_ruf,1,
support@aceworks.ai,aceworks.ai,consensus-tier-B,1,https://www.aceworks.ai/
support@aclarian.com,aclarian.com,consensus-tier-B,1,https://aclarian.com/security
support@adalo.com,adalo.com,consensus-tier-B,1,https://www.adalo.com/privacy
support@adplist.org,adplist.org,consensus-tier-B,1,https://adplist.org/
support@adthena.com,adthena.com,consensus-tier-B,1,https://www.adthena.com/company/contact-us/
support@affinity.co,affinity.co,consensus-tier-B,1,https://www.affinity.co/contact-us
support@afrihost.com,99c.co.za,tier1-2-dns:soa_rname,1,
support@agenticflow.ai,agenticflow.ai,consensus-tier-B,1,https://agenticflow.ai/
support@aiseo.ai,aiseo.ai,consensus-tier-B,1,https://aiseo.ai/
support@akiflow.com,akiflow.com,consensus-tier-B,1,https://product.akiflow.com/help/articles/9413118-security
support@alchemy.com,alchemy.com,consensus-tier-B,1,https://www.alchemy.com/
support@alegra.com,alegra.com,consensus-tier-B,1,https://alegra.com/
support@alloy.app,alloy.app,consensus-tier-B,1,https://alloy.app/legal
support@altfndata.com,altfndata.com,consensus-tier-B,1,https://altfndata.com/
support@amass.tech,amass.tech,consensus-tier-B,1,https://amass.tech/contact
support@amplitude.com,amplitude.com,consensus-tier-B,1,https://amplitude.com/legal
support@amt.ai,amt.ai,consensus-tier-B,1,https://amt.ai/terms
support@antimetal.com,antimetal.com,consensus-tier-B,1,https://antimetal.com/terms
support@aparti.ai,aparti.ai,consensus-tier-B,1,https://aparti.ai/terms
support@appcues.com,appcues.com,consensus-tier-B,1,https://www.appcues.com/
support@applypass.com,applypass.com,consensus-tier-B,1,https://www.applypass.com/
support@arcade.software,arcade.software,consensus-tier-B,1,https://www.arcade.software/security
support@archera.ai,archera.ai,consensus-tier-B,1,https://www.archera.ai/contact
support@aroya.io,aroya.io,consensus-tier-B,1,https://aroya.io/contact-us
support@askable.com,askable.com,consensus-tier-B,1,https://www.askable.com/legal/terms
support@asteroid.ai,asteroid.ai,consensus-tier-B,1,https://asteroid.ai/privacy/
support@athenium.com,athenium.com,consensus-tier-B,1,https://www.athenium.com/contact/
support@atlaspeople.io,atlaspeople.io,consensus-tier-B,1,https://atlaspeople.io/privacy
support@atlasx.co,atlasx.co,consensus-tier-B,1,https://atlasx.co/
support@austintechnology.com.au,austintechnology.com.au,consensus-tier-B,1,https://austintechnology.com.au/
support@avertro.com,avertro.com,consensus-tier-B,1,https://www.avertro.com/
support@avo.app,avo.app,consensus-tier-B,1,https://www.avo.app/l/terms
support@axiom.co,axiom.co,consensus-tier-B,1,https://axiom.co/contact
support@b-m.cz,effectix.com,security.txt,1,https://effectix.com/security.txt
support@backstory.ai,backstory.ai,consensus-tier-B,1,https://www.backstory.ai/privacy
support@bagel.ai,bagel.ai,consensus-tier-B,1,https://bagel.ai/
support@banahosting.com,bold-agro.ai,tier1-2-dns:soa_rname,1,
support@bdtax.com.bd,bdtax.com.bd,consensus-tier-B,1,https://bdtax.com.bd/contact-us
support@beachbossinfluencers.com,beachbossinfluencers.com,C-gen,1,https://beachbossinfluencers.com/contact-us
support@betterbugs.io,betterbugs.io,tier1-2-dns:dmarc_rua,1,
support@betterleap.com,betterleap.com,consensus-tier-B,1,https://betterleap.com/contact
support@bigvu.tv,bigvu.tv,consensus-tier-B,1,https://bigvu.tv/
support@binderr.com,binderr.com,consensus-tier-B,1,https://binderr.com/
support@bitquery.io,bitquery.io,consensus-tier-B,1,https://bitquery.io/
support@blazesql.com,blazesql.com,consensus-tier-B,1,https://www.blazesql.com/privacy
support@bluegamma.io,bluegamma.io,C-gen,1,https://bluegamma.io/contact
support@bluente.com,bluente.com,consensus-tier-B,1,https://www.bluente.com/privacy
support@bluetriangle.com,bluetriangle.com,consensus-tier-B,1,https://bluetriangle.com/
support@bonuz.market,bonuz.market,consensus-tier-B,1,https://bonuz.market/contact-us
support@breakthroughsales.io,breakthroughsales.io,consensus-tier-B,1,https://www.breakthroughsales.io/terms
support@bridgemarketplace.com,bridgemarketplace.com,consensus-tier-B,1,https://www.bridgemarketplace.com/
support@brightidea.com,brightidea.com,consensus-tier-B,1,https://www.brightidea.com/contact/
support@brightmls.com,brightmls.com,consensus-tier-B,1,https://brightmls.com/
support@browserless.io,browserless.io,consensus-tier-B,1,https://www.browserless.io/contact
support@buildfire.com,buildfire.com,consensus-tier-B,1,https://buildfire.com/terms/
support@bzigo.com,bzigo.com,consensus-tier-B,1,https://bzigo.com/
support@cal.com,cal.com,consensus-tier-B,1,https://cal.com/contact
support@calendly.com,calendly.com,consensus-tier-B,1,https://calendly.com/legal/customer-terms-conditions
support@campaignswell.com,campaignswell.com,consensus-tier-B,1,https://www.campaignswell.com/privacy
support@camsbiometrics.com,camsbiometrics.com,consensus-tier-B,1,https://camsbiometrics.com/
support@candid.org,candid.org,consensus-tier-B,1,https://candid.org/
support@carriyo.com,carriyo.com,consensus-tier-B,1,https://carriyo.com/security
support@catsy.com,catsy.com,consensus-tier-B,1,https://catsy.com/
support@ceramic.ai,ceramic.ai,consensus-tier-B,1,https://www.ceramic.ai/contact
support@chariow.com,chariow.com,consensus-tier-B,1,https://chariow.com/en
support@ci-hub.com,ci-hub.com,consensus-tier-B,1,https://ci-hub.com/legal/terms
support@clappia.com,clappia.com,consensus-tier-B,1,https://www.clappia.com/privacy
support@classavo.com,classavo.com,consensus-tier-B,1,https://www.classavo.com/
support@clerk.chat,clerk.chat,consensus-tier-B,1,https://clerk.chat/
support@clickup.com,clickup.com,consensus-tier-B,1,https://clickup.com/terms/privacy
support@clockworkrecruiting.com,clockworkrecruiting.com,consensus-tier-B,1,https://www.clockworkrecruiting.com/contact
support@close.com,close.com,consensus-tier-B,1,https://close.com/legal---terms
support@cloudchipr.com,cloudchipr.com,consensus-tier-B,1,https://cloudchipr.com/
support@cloudgov.ai,cloudgov.ai,consensus-tier-B,1,https://cloudgov.ai/terms/
support@cloverleaf.ai,cloverleaf.ai,consensus-tier-B,1,https://www.cloverleaf.ai/
support@codspeed.io,codspeed.io,consensus-tier-B,1,https://codspeed.io/
support@coliving.com,coliving.com,consensus-tier-B,1,https://coliving.com/
support@compliancely.com,compliancely.com,consensus-tier-B,1,https://compliancely.com/
support@contentful.com,contentful.com,C-gen,1,https://contentful.com/security
support@contentstudio.io,contentstudio.io,consensus-tier-B,1,https://contentstudio.io/
support@coros.com,coros.com,consensus-tier-B,1,https://coros.com/privacy
support@craft.io,craft.io,consensus-tier-B,1,https://craft.io/company/contact-us/
support@crowdin.com,crowdin.com,consensus-tier-B,1,https://crowdin.com/
support@crowdreply.io,crowdreply.io,consensus-tier-B,1,https://crowdreply.io/
support@cruva.com,cruva.com,consensus-tier-B,1,https://cruva.com/
support@curate.co,curate.co,consensus-tier-B,1,https://curate.co/
support@customerscore.io,customerscore.io,consensus-tier-B,1,https://www.customerscore.io/
support@customily.com,customily.com,consensus-tier-B,1,https://www.customily.com/
support@cuure.com,cuure.com,consensus-tier-B,1,https://cuure.com/en
support@cxplanner.com,cxplanner.com,consensus-tier-B,1,https://cxplanner.com/contact-us
support@dartai.com,dartai.com,consensus-tier-B,1,https://www.dartai.com/
support@datocms.com,datocms.com,consensus-tier-B,1,https://www.datocms.com/
support@dcycle.io,dcycle.io,consensus-tier-B,1,https://dcycle.io/support/
support@deapi.ai,deapi.ai,consensus-tier-B,1,https://deapi.ai/
support@deducta.ai,deducta.ai,tier1-2-dns:dmarc_rua,1,
support@deepidv.com,deepidv.com,consensus-tier-B,1,https://www.deepidv.com/contact
support@demostack.com,demostack.com,C-gen,1,https://demostack.com/contact-us
support@detrack.com,detrack.com,consensus-tier-B,1,https://www.detrack.com/get-in-touch-with-us/
support@devcycle.com,devcycle.com,consensus-tier-B,1,https://devcycle.com/security
support@digitalsamba.com,digitalsamba.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
support@dj.studio,dj.studio,consensus-tier-B,1,https://dj.studio/contact
support@docsautomator.co,docsautomator.co,consensus-tier-B,1,https://docsautomator.co/
support@dodopayments.com,dodopayments.com,consensus-tier-B|security.txt,2,https://dodopayments.com/.well-known/security.txt
support@dreamlit.ai,dreamlit.ai,consensus-tier-B,1,https://dreamlit.ai/
support@e4k.co,e4k.co,consensus-tier-B,1,https://e4k.co/
support@easyleadz.com,easyleadz.com,consensus-tier-B,1,https://www.easyleadz.com/
support@edito-pdf.com,edito-pdf.com,consensus-tier-B,1,https://www.edito-pdf.com/en/
support@eka.care,eka.care,consensus-tier-B,1,https://www.eka.care:443/security
support@encoda.com,encoda.com,tier1-2-dns:caa_iodef,1,
support@engrate.io,engrate.io,consensus-tier-B,1,https://engrate.io/terms-of-use/
support@eodhd.com,eodhd.com,consensus-tier-B,1,https://eodhd.com/
support@epsilon3.io,epsilon3.io,consensus-tier-B,1,https://www.epsilon3.io/privacy
support@eramba.org,eramba.org,consensus-tier-B,1,https://www.eramba.org:443/
support@escape.tech,escape.tech,consensus-tier-B,1,https://escape.tech/terms
support@eunice.ai,eunice.ai,consensus-tier-B,1,https://eunice.ai/
support@everymanjack.com,everymanjack.com,consensus-tier-B,1,https://www.everymanjack.com/
support@exa.ai,exa.ai,consensus-tier-B,1,https://exa.ai/
support@fairly.com,fairly.com,consensus-tier-B,1,https://www.fairly.com/
support@fal.ai,fal.ai,consensus-tier-B,1,https://fal.ai/
support@falconfeeds.io,falconfeeds.io,C-gen,1,https://falconfeeds.io/contact
support@feedspace.io,feedspace.io,consensus-tier-B,1,https://www.feedspace.io/
support@fergus.com,fergus.com,consensus-tier-B,1,https://fergus.com/
support@firebird.ai,firebird.ai,consensus-tier-B,1,https://firebird.ai/privacy/
support@fireflies.ai,fireflies.ai,consensus-tier-B,1,https://fireflies.ai/
support@fitsamerica.com,fitsamerica.com,consensus-tier-B,1,https://www.fitsamerica.com/
support@flashvote.com,flashvote.com,consensus-tier-B,1,https://www.flashvote.com/contact
support@flexmls.com,flexmls.com,consensus-tier-B,1,https://flexmls.com/contact/
support@flotiq.com,flotiq.com,consensus-tier-B,1,https://www.flotiq.com/
support@frame.io,frame.io,consensus-tier-B,1,https://frame.io/contact
support@fullenrich.com,fullenrich.com,consensus-tier-B,1,https://fullenrich.com/trust
support@fusionpact.com,fusionpact.com,tier1-2-dns:dmarc_rua,1,
support@futuresearch.ai,futuresearch.ai,consensus-tier-B,1,https://futuresearch.ai/terms/
support@gcit.com.au,gcit.com.au,consensus-tier-B,1,https://gcit.com.au/
support@gem.com,gem.com,consensus-tier-B,1,https://www.gem.com/compliance/privacy
support@genial.ly,genially.com,tier1-2-dns:dmarc_ruf,1,
support@genially.com,genially.com,consensus-tier-B,1,https://genially.com/
support@geopard.tech,geopard.tech,consensus-tier-B,1,https://geopard.tech/
support@getcroissant.com,getcroissant.com,consensus-tier-B,1,https://www.getcroissant.com/contact
support@getsales.io,getsales.io,consensus-tier-B,1,https://getsales.io/
support@getsift.ai,getsift.ai,consensus-tier-B,1,https://www.getsift.ai/privacy-policy/
support@giatecscientific.com,giatecscientific.com,consensus-tier-B,1,https://www.giatecscientific.com/
support@gigworx.com,gigworx.com,consensus-tier-B,1,https://www.gigworx.com/contact
support@glede.app,glede.app,consensus-tier-B,1,https://send.glede.app/terms
support@goextrovert.com,goextrovert.com,consensus-tier-B|tier1-2-dns:dmarc_ruf,2,https://www.goextrovert.com/
support@gopitcrew.com,gopitcrew.com,consensus-tier-B,1,https://www.gopitcrew.com/
support@gothru.co,gothru.co,consensus-tier-B,1,https://gothru.co/
support@gowindmill.com,gowindmill.com,consensus-tier-B,1,https://gowindmill.com/
support@grasp.study,grasp.study,consensus-tier-B,1,https://paths.grasp.study/terms
support@green-api.com,green-api.com,consensus-tier-B,1,https://green-api.com/
support@grove.co,grove.co,consensus-tier-B,1,https://www.grove.co/pages/policies
support@growthkitchen.co,growthkitchen.co,consensus-tier-B,1,https://growthkitchen.co/termsandconditions/
support@hackle.io,hackle.io,consensus-tier-B,1,https://hackle.io/en/
support@haloai.co.id,haloai.co.id,consensus-tier-B,1,https://www.haloai.co.id/
support@hellobonsai.com,hellobonsai.com,C-gen,1,https://hellobonsai.com/about
support@heygen.com,heygen.com,consensus-tier-B,1,https://www.heygen.com/contact-us
support@heymarvin.com,heymarvin.com,consensus-tier-B,1,https://heymarvin.com/contact
support@hfsresearch.com,hfsresearch.com,consensus-tier-B,1,https://www.hfsresearch.com/contact/
support@higgsfield.ai,higgsfield.ai,consensus-tier-B,1,https://higgsfield.ai/
support@houseamp.com,houseamp.com,consensus-tier-B,1,https://www.houseamp.com/contact
support@hubstaff.com,hubstaff.com,consensus-tier-B,1,https://hubstaff.com/
support@hvakr.com,hvakr.com,consensus-tier-B,1,https://hvakr.com/terms-of-service/
support@hypercore.ai,hypercore.ai,consensus-tier-B,1,https://www.hypercore.ai/security
support@inboxally.com,inboxally.com,consensus-tier-B,1,https://www.inboxally.com/contact
support@inboxkit.com,inboxkit.com,consensus-tier-B,1,https://www.inboxkit.com/
support@incident.io,incident.io,consensus-tier-B,1,https://incident.io/legal/privacy
support@indicaonline.com,indicaonline.com,consensus-tier-B,1,https://indicaonline.com/
support@inflection.io,inflection.io,consensus-tier-B,1,https://www.inflection.io/legal/privacy-policy
support@inki.tech,inki.tech,consensus-tier-B,1,https://inki.tech/
support@insites.com,insites.com,consensus-tier-B,1,https://insites.com/legal/privacy
support@instabridge.com,instabridge.com,consensus-tier-B,1,https://help.instabridge.com/en/
support@investnext.com,investnext.com,consensus-tier-B,1,https://www.investnext.com/legal/terms-conditions/
support@janet.ai,janet.ai,consensus-tier-B,1,https://janet.ai/
support@jibble.io,jibble.io,consensus-tier-B,1,https://www.jibble.io/
support@jotform.com,jotform.com,consensus-tier-B,1,https://www.jotform.com/
support@jurny.com,jurny.com,consensus-tier-B,1,https://www.jurny.com/contact
support@kadoa.com,kadoa.com,C-gen,1,https://kadoa.com/contact
support@karbonhq.com,karbonhq.com,consensus-tier-B,1,https://karbonhq.com/privacy-policy
support@kashable.com,kashable.com,consensus-tier-B,1,https://kashable.com/
support@keeping.com,keeping.com,consensus-tier-B,1,https://www.keeping.com/
